    0.1145291499E-035   -0.1349949370E-035
   -0.8350212937E-029   -0.6414230522E-028
   -0.5212693301E-028   -0.3990042458E-027
   -0.1519857832E-027   -0.1145995782E-026
   -0.3306024731E-027   -0.2405728002E-026
   -0.6380976906E-027   -0.4356538988E-026
   -0.7874444482E-027   -0.4853891138E-026
   -0.5287820112E-027   -0.3105096967E-026
   -0.4878280278E-027   -0.2750484778E-026
   -0.4693231649E-027   -0.2551375065E-026
   -0.8808521833E-027   -0.4629619970E-026
   -0.1577337269E-026   -0.7487264170E-026
   -0.1899986311E-026   -0.8122407154E-026
   -0.2244754533E-026   -0.8632330606E-026
   -0.2604478471E-026   -0.9011745731E-026
   -0.2970214709E-026   -0.9258402452E-026
   -0.3331950765E-026   -0.9373001761E-026
   -0.3679196855E-026   -0.9359156681E-026
   -0.4001497727E-026   -0.9223431166E-026
   -0.4288272072E-026   -0.8975542766E-026
   -0.4528657526E-026   -0.8628433174E-026
   -0.4712446589E-026   -0.8197643895E-026
   -0.4831835186E-026   -0.7700237097E-026
   -0.4882598307E-026   -0.7153968083E-026
   -0.4863645836E-026   -0.6576995823E-026
   -0.4775941951E-026   -0.5987773824E-026
   -0.4622273180E-026   -0.5404518621E-026
   -0.4407688520E-026   -0.4844284629E-026
   -0.4139862285E-026   -0.4322118688E-026
   -0.3829057036E-026   -0.3850488567E-026
   -0.3487477918E-026   -0.3438973844E-026
   -0.3128363981E-026   -0.3094105846E-026
   -0.2765193200E-026   -0.2819322186E-026
   -0.2410870030E-026   -0.2615038678E-026
   -0.2077267952E-026   -0.2478728032E-026
   -0.1775417760E-026   -0.2404924984E-026
   -0.1515653520E-026   -0.2385449741E-026
   -0.1306755169E-026   -0.2410163967E-026
   -0.1154407213E-026   -0.2467946099E-026
   -0.1060567763E-026   -0.2547377796E-026
   -0.5848560565E-027   -0.1505620446E-026
   -0.2527954434E-027   -0.6549200655E-027
   -0.4525766270E-027   -0.1184667461E-026
   -0.6379407129E-027   -0.1673030717E-026
   -0.8372890835E-027   -0.2150543830E-026
   -0.1079996793E-026   -0.2620896665E-026
   -0.1399634117E-026   -0.3071373412E-026
   -0.1828856888E-026   -0.3472008148E-026
   -0.2389132042E-026   -0.3775516188E-026
   -0.3079540801E-026   -0.3919613827E-026
   -0.3870904195E-026   -0.3832783643E-026
   -0.4705038027E-026   -0.3446669023E-026
   -0.5472864014E-026   -0.2725024376E-026
   -0.6030474525E-026   -0.1681298218E-026
   -0.6265948985E-026   -0.3763356272E-027
   -0.6053353402E-026    0.1044639699E-026
   -0.5359050127E-026    0.2399180212E-026
   -0.4221581131E-026    0.3481946829E-026
   -0.2788729606E-026    0.4125805149E-026
   -0.1268436175E-026    0.4233756203E-026
    0.1199432366E-027    0.3810068331E-026
    0.1161973105E-026    0.2983541478E-026
    0.1743889035E-026    0.1953745176E-026
    0.1871484414E-026    0.9302754328E-027
    0.1618390723E-026    0.1103676709E-027
    0.1176067056E-026   -0.4228241290E-027
    0.6861436271E-027   -0.6394145253E-027
    0.2872516432E-027   -0.6129519902E-027
    0.4520948387E-028   -0.4410676410E-027
   -0.2921761830E-028   -0.2203201318E-027
    0.3230805551E-038   -0.2584283184E-037
   -0.2767191647E-025   -0.2125625175E-024
   -0.4116465491E-009   -0.3187144281E-008
   -0.1437597261E-008   -0.1109103696E-007
   -0.3018863279E-008   -0.2294058632E-007
   -0.5210894668E-008   -0.3820695981E-007
   -0.8178145115E-008   -0.5623803954E-007
   -0.1242908204E-007   -0.7711708693E-007
   -0.1458956304E-007   -0.8620896800E-007
   -0.1640106914E-007   -0.9303024117E-007
   -0.1803501585E-007   -0.9861309290E-007
   -0.1955766258E-007   -0.1033707155E-006
   -0.2408617041E-007   -0.1149162675E-006
   -0.2902721953E-007   -0.1246675259E-006
   -0.3430952447E-007   -0.1324977139E-006
   -0.3982338933E-007   -0.1383255223E-006
   -0.4543171739E-007   -0.1421162161E-006
   -0.5098089015E-007   -0.1438803662E-006
   -0.5630986820E-007   -0.1436732709E-006
   -0.6125786394E-007   -0.1415955926E-006
   -0.6566211026E-007   -0.1377963825E-006
   -0.6935584992E-007   -0.1324739877E-006
   -0.7218262150E-007   -0.1258665539E-006
   -0.7402265723E-007   -0.1182356992E-006
   -0.7481059947E-007   -0.1098539093E-006
   -0.7452901994E-007   -0.1009999738E-006
   -0.7319233489E-007   -0.9195710841E-007
   -0.7084319965E-007   -0.8300480002E-007
   -0.6755902488E-007   -0.7440475162E-007
   -0.6345744550E-007   -0.6638795901E-007
   -0.5869568571E-007   -0.5914592456E-007
   -0.5346076100E-007   -0.5282586457E-007
   -0.4795565123E-007   -0.4752822917E-007
   -0.4238705105E-007   -0.4330599629E-007
   -0.3695301280E-007   -0.4016573160E-007
   -0.3183600744E-007   -0.3806876559E-007
   -0.2720557883E-007   -0.3693136327E-007
   -0.2322026220E-007   -0.3662825393E-007
   -0.2001451860E-007   -0.3700413325E-007
   -0.1767558928E-007   -0.3788846831E-007
   -0.1623398719E-007   -0.3910596686E-007
   -0.1567604439E-007   -0.4047945006E-007
   -0.1565301536E-007   -0.4067747069E-007
   -0.1567640129E-007   -0.4116203266E-007
   -0.1591341385E-007   -0.4186293641E-007
   -0.1657143304E-007   -0.4269210041E-007
   -0.1787244629E-007   -0.4349767091E-007
   -0.2001666893E-007   -0.4404336431E-007
   -0.2312267777E-007   -0.4400667028E-007
   -0.2715090439E-007   -0.4300447333E-007
   -0.3185729575E-007   -0.4063386692E-007
   -0.3681601779E-007   -0.3652779118E-007
   -0.4147279208E-007   -0.3044635142E-007
   -0.4500574476E-007   -0.2246729142E-007
   -0.4652555666E-007   -0.1302254428E-007
   -0.4556803087E-007   -0.2783959682E-008
   -0.4166760783E-007    0.7146595172E-008
   -0.3504144690E-007    0.1564442102E-007
   -0.2630708423E-007    0.2165254507E-007
   -0.1661239544E-007    0.2452284750E-007
   -0.7249707004E-008    0.2410824617E-007
    0.6342325153E-009    0.2083042664E-007
    0.6093113832E-008    0.1569292589E-007
    0.8823706918E-008    0.9905954188E-008
    0.9144005880E-008    0.4557275919E-008
    0.7646344917E-008    0.5292992087E-009
    0.5380089976E-008   -0.1928027455E-008
    0.3043745801E-008   -0.2830734817E-008
    0.1237930658E-008   -0.2634573323E-008
    0.1909147086E-009   -0.1842242487E-008
   -0.1175919920E-009   -0.8950843267E-009
   -0.3665144702E-027   -0.2763761206E-026
    0.7345919608E-024   -0.5132178861E-024
    0.1722038725E-007   -0.1200457567E-007
    0.5990642252E-007   -0.4179579782E-007
    0.1237225678E-006   -0.8664247736E-007
    0.2052594989E-006   -0.1450890569E-006
    0.2997635063E-006   -0.2157648839E-006
    0.4050446165E-006   -0.3011228429E-006
    0.4487587909E-006   -0.3398012182E-006
    0.4804344060E-006   -0.3696585408E-006
    0.5054941912E-006   -0.3947433584E-006
    0.5261268322E-006   -0.4166631124E-006
    0.5725583099E-006   -0.4729493960E-006
    0.6060607334E-006   -0.5247402687E-006
    0.6263731003E-006   -0.5710860985E-006
    0.6336713410E-006   -0.6110213221E-006
    0.6285682007E-006   -0.6436218231E-006
    0.6120861300E-006   -0.6680662304E-006
    0.5856063708E-006   -0.6836888466E-006
    0.5508337800E-006   -0.6900431461E-006
    0.5097019446E-006   -0.6869418278E-006
    0.4642452919E-006   -0.6744646009E-006
    0.4165185716E-006   -0.6529802802E-006
    0.3685563337E-006   -0.6231785986E-006
    0.3223215179E-006   -0.5860686693E-006
    0.2795865022E-006   -0.5429266189E-006
    0.2418079411E-006   -0.4952234534E-006
    0.2100882791E-006   -0.4445720900E-006
    0.1851745453E-006   -0.3926739186E-006
    0.1674430617E-006   -0.3412462062E-006
    0.1569019055E-006   -0.2919462007E-006
    0.1532003818E-006   -0.2462954983E-006
    0.1556573306E-006   -0.2056156409E-006
    0.1633243712E-006   -0.1709803975E-006
    0.1750389154E-006   -0.1431746570E-006
    0.1894869952E-006   -0.1226703185E-006
    0.2052913881E-006   -0.1096250649E-006
    0.2211054038E-006   -0.1038981401E-006
    0.2356769737E-006   -0.1050677495E-006
    0.2478540812E-006   -0.1124462686E-006
    0.2566114510E-006   -0.1251165756E-006
    0.2611264163E-006   -0.1419980363E-006
    0.2613924043E-006   -0.1446136548E-006
    0.2616204338E-006   -0.1513715250E-006
    0.2607809991E-006   -0.1621567742E-006
    0.2574887495E-006   -0.1770687909E-006
    0.2500485523E-006   -0.1959599032E-006
    0.2365960266E-006   -0.2181208891E-006
    0.2153297219E-006   -0.2420472146E-006
    0.1848661297E-006   -0.2653179376E-006
    0.1446887677E-006   -0.2846796404E-006
    0.9561294116E-007   -0.2963773822E-006
    0.4022567163E-007   -0.2967720597E-006
   -0.1742773219E-007   -0.2829815539E-006
   -0.7203299097E-007   -0.2538040065E-006
   -0.1174694729E-006   -0.2104951879E-006
   -0.1486249305E-006   -0.1566827487E-006
   -0.1619986781E-006   -0.9824080453E-007
   -0.1570455592E-006   -0.4207294163E-007
   -0.1362088406E-006    0.5187369771E-008
   -0.1046332991E-006    0.3873086709E-007
   -0.6887777301E-007    0.5655151539E-007
   -0.3530210846E-007    0.5970887270E-007
   -0.8856094054E-008    0.5192022291E-007
    0.8183781741E-008    0.3802598004E-007
    0.1610247539E-007    0.2279394897E-007
    0.1690275437E-007    0.9921225161E-008
    0.1360207112E-007    0.1219795058E-008
    0.8919811737E-008   -0.3086460803E-008
    0.4821309523E-008   -0.3930744226E-008
    0.1983067324E-008   -0.2512923369E-008
    0.3915777215E-026   -0.4971932040E-026
    0.3079015172E-023    0.8006587512E-024
    0.8511136492E-007    0.2222547831E-007
    0.2961480529E-006    0.7720170721E-007
    0.6121981456E-006    0.1583197300E-006
    0.1018062757E-005    0.2579735797E-006
    0.1493836407E-005    0.3633600090E-006
    0.2036055316E-005    0.4583524999E-006
    0.2266694710E-005    0.4866216603E-006
    0.2436946253E-005    0.5009834598E-006
    0.2574100107E-005    0.5075283386E-006
    0.2689126883E-005    0.5087870416E-006
    0.2960011624E-005    0.4899240223E-006
    0.3173351679E-005    0.4413973197E-006
    0.3325773347E-005    0.3664133084E-006
    0.3415548492E-005    0.2698250327E-006
    0.3442752132E-005    0.1578196633E-006
    0.3409347349E-005    0.3752189889E-007
    0.3319182130E-005   -0.8347349965E-007
    0.3177845320E-005   -0.1975516921E-006
    0.2992463318E-005   -0.2975268649E-006
    0.2771479612E-005   -0.3771028855E-006
    0.2524341012E-005   -0.4312590951E-006
    0.2261083921E-005   -0.4565119598E-006
    0.1991900143E-005   -0.4510862337E-006
    0.1726714642E-005   -0.4149984755E-006
    0.1474761323E-005   -0.3500150633E-006
    0.1244177010E-005   -0.2594864599E-006
    0.1041673890E-005   -0.1481148841E-006
    0.8723511818E-006   -0.2167209562E-007
    0.7395727083E-006    0.1133483903E-006
    0.6448798254E-006    0.2501181462E-006
    0.5880089168E-006    0.3818586057E-006
    0.5670043393E-006    0.5022041200E-006
    0.5784254847E-006    0.6055087550E-006
    0.6176312060E-006    0.6870918496E-006
    0.6791006303E-006    0.7434152257E-006
    0.7567421529E-006    0.7722022433E-006
    0.8441792445E-006    0.7724976488E-006
    0.9350626143E-006    0.7446360075E-006
    0.1023370560E-005    0.6901436486E-006
    0.1103662523E-005    0.6115898664E-006
    0.1113993547E-005    0.5988379601E-006
    0.1138507196E-005    0.5653915101E-006
    0.1172063432E-005    0.5105139993E-006
    0.1209013861E-005    0.4315393169E-006
    0.1242105230E-005    0.3260593737E-006
    0.1262347686E-005    0.1933854846E-006
    0.1259469793E-005    0.3590292276E-007
    0.1223000061E-005   -0.1398218099E-006
    0.1144143335E-005   -0.3225693413E-006
    0.1018149326E-005   -0.4969698435E-006
    0.8464041954E-006   -0.6450968849E-006
    0.6374826258E-006   -0.7490913644E-006
    0.4074289353E-006   -0.7948416897E-006
    0.1784351078E-006   -0.7757243022E-006
   -0.2630078593E-007   -0.6943669026E-006
   -0.1854315917E-006   -0.5639143202E-006
   -0.2853243520E-006   -0.4053666673E-006
   -0.3226393198E-006   -0.2434133583E-006
   -0.3051970231E-006   -0.1008906447E-006
   -0.2491670984E-006    0.5934535732E-008
   -0.1745058270E-006    0.7029839817E-007
   -0.1003356160E-006    0.9515784706E-007
   -0.4022443095E-007    0.9044268745E-007
   -0.4033849110E-009    0.6898916931E-007
    0.1939058268E-007    0.4283525652E-007
    0.2422989055E-007    0.2031342608E-007
    0.2025815384E-007    0.5513270635E-008
    0.1320396686E-007   -0.1411127112E-008
    0.6188089836E-008   -0.2306682397E-008
    0.1035963910E-025   -0.3873705731E-026
    0.5386698813E-023    0.8729891201E-023
    0.1663715735E-006    0.2702486713E-006
    0.5791733449E-006    0.9397954445E-006
    0.1199935213E-005    0.1937472544E-005
    0.2006509825E-005    0.3199868912E-005
    0.2975426596E-005    0.4632082479E-005
    0.4129609552E-005    0.6159931048E-005
    0.4643408292E-005    0.6758182666E-005
    0.5034446628E-005    0.7172504487E-005
    0.5358266606E-005    0.7485246016E-005
    0.5637002405E-005    0.7729857828E-005
    0.6329235931E-005    0.8217098699E-005
    0.6924692468E-005    0.8461504123E-005
    0.7404260152E-005    0.8469803124E-005
    0.7750180005E-005    0.8259024358E-005
    0.7947523755E-005    0.7855379307E-005
    0.7985613271E-005    0.7292670231E-005
    0.7859287181E-005    0.6610314170E-005
    0.7569734272E-005    0.5851123197E-005
    0.7125007949E-005    0.5058921035E-005
    0.6540039779E-005    0.4276183189E-005
    0.5836098577E-005    0.3541871977E-005
    0.5039882087E-005    0.2889528783E-005
    0.4182151499E-005    0.2345792497E-005
    0.3296155192E-005    0.1929381911E-005
    0.2415977499E-005    0.1650559263E-005
    0.1574678374E-005    0.1511172324E-005
    0.8025897777E-006    0.1505177487E-005
    0.1259299318E-006    0.1619535649E-005
   -0.4343756352E-006    0.1835459146E-005
   -0.8634545286E-006    0.2129874586E-005
   -0.1152907704E-005    0.2477020700E-005
   -0.1300922431E-005    0.2850075330E-005
   -0.1311892244E-005    0.3222656524E-005
   -0.1195796194E-005    0.3570183167E-005
   -0.9673927879E-006    0.3871028333E-005
   -0.6451664551E-006    0.4107384012E-005
   -0.2501799209E-006    0.4265825320E-005
    0.1951442805E-006    0.4337586527E-005
    0.6681385425E-006    0.4318581404E-005
    0.1146833484E-005    0.4209214235E-005
    0.1213392451E-005    0.4186783179E-005
    0.1377215135E-005    0.4123669334E-005
    0.1618767750E-005    0.4009114268E-005
    0.1921187142E-005    0.3825812295E-005
    0.2262435693E-005    0.3555094331E-005
    0.2612700347E-005    0.3181359265E-005
    0.2934169303E-005    0.2696945368E-005
    0.3183408171E-005    0.2106986793E-005
    0.3316489389E-005    0.1433205119E-005
    0.3296591473E-005    0.7151478335E-006
    0.3102200774E-005    0.7780467078E-008
    0.2735104631E-005   -0.6256496123E-006
    0.2223704040E-005   -0.1124093303E-005
    0.1621236154E-005   -0.1441106834E-005
    0.9979220739E-006   -0.1555958273E-005
    0.4270122235E-006   -0.1479269131E-005
   -0.2975233903E-007   -0.1251823851E-005
   -0.3352959148E-006   -0.9351639631E-006
   -0.4835603350E-006   -0.5971005463E-006
   -0.4974226872E-006   -0.2963978316E-006
   -0.4189303471E-006   -0.7127654444E-007
   -0.2963967263E-006    0.6529189064E-007
   -0.1717119605E-006    0.1225240032E-006
   -0.7206446563E-007    0.1232060737E-006
   -0.8083994466E-008    0.9394700181E-007
    0.2233885516E-007    0.5724195965E-007
    0.2928906444E-007    0.2684728013E-007
    0.2315183889E-007    0.8434562834E-008
    0.1213374158E-007    0.9884642096E-009
    0.1816403283E-025    0.1460930445E-026
   -0.4253722929E-023    0.3108257882E-022
   -0.1444465289E-006    0.1047487656E-005
   -0.5003847936E-006    0.3643204241E-005
   -0.1012853291E-005    0.7515940859E-005
   -0.1594573726E-005    0.1243435531E-004
   -0.2085491907E-005    0.1805962324E-004
   -0.2236160402E-005    0.2415835601E-004
   -0.2106503285E-005    0.2659093233E-004
   -0.1911287391E-005    0.2830052057E-004
   -0.1679162584E-005    0.2961058595E-004
   -0.1423072457E-005    0.3065216639E-004
   -0.5184766760E-006    0.3281969768E-004
    0.6374397489E-006    0.3405778620E-004
    0.1957201534E-005    0.3436417021E-004
    0.3335254440E-005    0.3377372654E-004
    0.4657043923E-005    0.3235707495E-004
    0.5808786603E-005    0.3021725913E-004
    0.6686879770E-005    0.2748462062E-004
    0.7206243203E-005    0.2431004479E-004
    0.7306830582E-005    0.2085701398E-004
    0.6957838319E-005    0.1729297537E-004
    0.6159447144E-005    0.1378060386E-004
    0.4942022359E-005    0.1046959670E-004
    0.3363057602E-005    0.7489528021E-005
    0.1502281520E-005    0.4944232272E-005
   -0.5445695240E-006    0.2908035561E-005
   -0.2672640537E-005    0.1423921525E-005
   -0.4774998556E-005    0.5036707477E-006
   -0.6749434619E-005    0.1298632447E-006
   -0.8504324574E-005    0.2593433188E-006
   -0.9963201134E-005    0.8277891208E-006
   -0.1106806482E-004    0.1755070812E-005
   -0.1178124561E-004    0.2950929408E-005
   -0.1208593254E-004    0.4320649775E-005
   -0.1198544820E-004    0.5770348510E-005
   -0.1150133851E-004    0.7211585279E-005
   -0.1067070586E-004    0.8565171854E-005
   -0.9543059810E-005    0.9764066086E-005
   -0.8176790239E-005    0.1075526609E-004
   -0.6635561591E-005    0.1150075537E-004
   -0.4984921576E-005    0.1197758833E-004
   -0.4747411139E-005    0.1202261637E-004
   -0.4154417441E-005    0.1211034087E-004
   -0.3256496652E-005    0.1217780225E-004
   -0.2087133918E-005    0.1214990921E-004
   -0.6924620623E-006    0.1194316087E-004
    0.8566355137E-006    0.1147523373E-004
