   0.2295346791E-006    -0.2393433824E-007     0.4296392250E-008     0.4474439526E-008
   0.1641076273E-006    -0.7858476244E-007     0.4100595963E-008     0.2472756519E-008
   0.1110111721E-006    -0.1000971933E-006     0.3077580676E-008     0.3831317945E-009
   0.6988442918E-007    -0.9912391063E-007     0.2992247230E-008    -0.5412133664E-009
   0.2391777672E-007    -0.8751883863E-007     0.1792031540E-008    -0.7045932992E-009
  -0.2136527122E-008    -0.7318634830E-007     0.1506408006E-008    -0.1024042029E-008
  -0.2082242363E-007    -0.5819786413E-007     0.7622338859E-009    -0.7256114312E-009
  -0.3243873928E-007    -0.4327410908E-007     0.3870747049E-009    -0.7649320913E-009
  -0.3518463577E-007    -0.3021030746E-007    -0.1916828215E-010    -0.7289107319E-009
  -0.3332286727E-007    -0.1883235752E-007    -0.1773837901E-009    -0.5926589470E-009
  -0.2941323929E-007    -0.9385941618E-008    -0.2052899569E-009    -0.3513540047E-009
  -0.2484621786E-007    -0.2948706716E-008    -0.3184488535E-009    -0.3446420183E-009
  -0.1948046437E-007     0.1749101446E-008    -0.2681189215E-009    -0.1909509587E-009
  -0.1432668183E-007     0.4696831108E-008    -0.3346939487E-009    -0.1623977534E-009
  -0.1003442776E-007     0.6237626853E-008    -0.2772066025E-009    -0.6487858525E-010
  -0.6443750308E-008     0.6559276756E-008    -0.2065182439E-009     0.4063177540E-011
  -0.3747280007E-008     0.6288350790E-008    -0.1419489011E-009     0.3160823314E-010
  -0.1647026185E-008     0.5606556170E-008    -0.1042013406E-009     0.5186495883E-010
  -0.2868953955E-009     0.4737090685E-008    -0.6768573847E-010     0.5711822442E-010
   0.5973643509E-009     0.3791606849E-008    -0.4950201733E-010     0.6886522211E-010
   0.1216818374E-008     0.2760608370E-008    -0.2759241755E-010     0.6091557725E-010
   0.1541712156E-008     0.1838385244E-008    -0.9701712666E-011     0.4424602865E-010
   0.1593581770E-008     0.1154905652E-008     0.2333063187E-011     0.2762766258E-010
   0.1486981672E-008     0.6223934698E-009     0.7706972299E-011     0.2428613128E-010
   0.1284496906E-008     0.1943047977E-009     0.1353448703E-010     0.2095625670E-010
   0.1045512427E-008    -0.8724834784E-010     0.1377961273E-010     0.1294962597E-010
   0.8068681534E-009    -0.2631524982E-009     0.1422025873E-010     0.7937462141E-011
   0.5938760006E-009    -0.3541453900E-009     0.1223326036E-010     0.3583581747E-011
   0.4038157100E-009    -0.3871271708E-009     0.1086756242E-010     0.2933285135E-012
   0.2429808054E-009    -0.3745344946E-009     0.7398257062E-011    -0.1527694978E-011
   0.1245647074E-009    -0.3352128774E-009     0.6103477360E-011    -0.2954268556E-011
   0.4533816245E-010    -0.2841577790E-009     0.4537219491E-011    -0.3797019966E-011
  -0.1360852131E-010    -0.2235026009E-009     0.3572259638E-011    -0.4405104157E-011
  -0.5255953754E-010    -0.1641148447E-009     0.1526612193E-011    -0.3233508381E-011
  -0.7019781270E-010    -0.1141480805E-009     0.4276139336E-012    -0.2336578830E-011
  -0.7461627615E-010    -0.7484822456E-010     0.1601865919E-013    -0.2074673444E-011
